Country.Name,Country.Code,Indicator.Name,Indicator.Code,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015
Niger,NER,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905.6642712,899.1429632,813.3204976,797.6917355,801.4961868,794.023296,792.4088914,785.3152564,836.1011642,801.4783677,761.8048861,786.6465374,781.1410514,792.9450098,765.0760158,770.4881956,785.4658357,780.5067108,823.7284967,787.2219149,820.6516869,807.1930209,867.2757121,877.0090184,901.7585957,897.3953205
Nigeria,NGA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.460222,2935.953187,2875.198316,2862.657991,2817.462645,2739.587201,2805.500828,2813.00139,2818.044745,2761.335362,2835.988213,2887.344131,2921.700023,3143.110259,4096.800258,4129.311214,4352.799802,4528.856207,4686.605549,4879.482138,5122.813555,5230.598854,5309.519867,5447.75923,5639.447041,5638.887379
Northern Mariana Islands,MNP,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Norway,NOR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43295.94598,44419.32014,45742.26706,46764.59071,48849.81439,50615.57,52891.73939,55385.7392,56501.8936,57246.10719,58698.78763,59620.37814,60152.27359,60350.56349,62370.20926,63572.79801,64573.25705,65780.91094,65215.81843,63353.64077,62945.98733,62736.68047,63620.04329,63483.15939,64161.49272,64450.53861
Oman,OMN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35036.4964,35589.83067,36877.78384,37472.02599,37591.27452,38527.40859,39201.86253,41421.04066,42566.62139,42502.81671,44520.04702,45837.22959,44344.30825,42041.12469,41486.43968,41524.07619,42958.20865,44172.54969,46739.8256,47625.31121,46832.31204,42479.20132,41186.32585,38835.43368,36854.53292,35982.75325
Pakistan,PAK,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3056.96832,3123.832486,3276.251836,3249.09425,3286.370453,3364.072524,3440.186943,3390.178568,3393.205762,3435.569299,3501.807846,3494.600192,3532.533219,3628.778337,3817.956327,4027.906802,4190.178029,4303.50476,4287.382359,4318.133092,4296.612612,4322.534383,4380.236855,4475.647898,4590.146529,4744.848617
Palau,PLW,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16078.46898,14648.92367,12492.61539,13037.65484,14081.68902,15159.61823,15142.03975,15110.52866,14026.51616,13628.66549,14048.5495,14844.86878,13814.24747,14695.56605,14804.07495,14322.62405,14239.58111,13371.41533,12087.96678,12408.30305,12947.90758,13265.67403,12841.63204,13275.28003,14385.96881
Panama,PAN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7692.372691,8243.798757,8738.335288,9028.633711,9098.324141,9070.371291,9136.049294,9528.940768,10022.47517,10208.85707,10283.32767,10147.60176,10182.97533,10419.78815,11003.93933,11586.70615,12354.08814,13998.47124,14942.01103,14921.85877,15516.08659,17058.59645,18325.60117,19221.592,20059.12749,20885.33945
Papua New Guinea,PNG,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606.71967,1717.148796,1906.87222,2197.987243,2270.106252,2139.153187,2245.367519,2101.769654,1970.014971,1954.754591,1857.330807,1808.377029,1760.647961,1754.589092,1758.497202,1824.951618,1822.144896,1906.208774,1984.749525,2058.323659,2166.533451,2345.065877,2480.274182,2562.465336,2723.493095,NA
Paraguay,PRY,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6036.475477,6088.90588,6039.46566,6185.272144,6361.093458,6638.623853,6591.034031,6719.389841,6580.00407,6355.705619,6084.787735,5918.055448,5807.241676,5950.850542,6088.302166,6119.752265,6318.749714,6568.25213,6892.393397,6531.875752,7289.51391,7504.677492,7312.475169,8227.305057,8501.629171,8643.687633
Peru,PER,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5266.816763,5273.415454,5140.201948,5305.392108,5848.616104,6172.490816,6240.819146,6541.623109,6419.722747,6423.527341,6506.594337,6460.416801,6725.651607,6918.309321,7172.026342,7529.699933,7998.235177,8574.394099,9244.241608,9225.437489,9878.320096,10379.20984,10851.36602,11333.77448,11451.25263,11672.14235
Philippines,PHL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4010.203342,3888.914439,3807.970737,3796.614313,3871.132643,3959.666782,4097.175987,4214.918646,4100.034239,4136.143741,4227.328479,4258.291326,4321.801533,4444.898696,4651.528926,4786.34228,4953.813675,5200.1038,5336.181244,5318.255166,5638.20762,5754.112442,6041.777791,6365.003292,6648.550529,6925.521324
Poland,POL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10139.88491,9395.131553,9601.924587,9935.561007,10439.37895,11149.96648,11836.5956,12667.07597,13293.34966,13895.9209,14639.95447,14820.49806,15041.39723,15587.76902,16397.89523,16987.00203,18050.38934,19360.83228,20117.10671,20633.04143,21457.42724,22520.0128,22871.76403,23175.00863,23953.65882,24835.89804
Portugal,PRT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20281.5376,21216.32046,21464.14901,20999.87494,21145.51279,21974.91878,22657.9586,23555.44693,24559.73352,25370.75702,26147.24702,26468.04717,26525.86051,26179.58837,26590.19256,26744.4166,27110.83773,27731.94798,27747.1722,26895.18084,27393.25828,26932.40813,25952.5057,25800.41068,26174.86187,26690.06482
Puerto Rico,PRI,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25275.21562,25311.3044,26169.31884,26949.42199,27763.72594,28629.46068,29129.20966,29770.4366,31596.51936,32088.34447,32483.70459,35606.83919,36191.54924,36600.36854,37237.25023,37503.03718,37327.15577,36297.71161,35854.51987,35199.40963,34453.75917,34195.60367,33652.31152,33843.60524,NA,NA
Qatar,QAT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109415.1221,109926.2392,113982.7573,112246.4799,122133.1575,114840.4287,122682.8761,121358.3775,121204.4588,118453.2866,127670.6073,134117.4309,132972.3057,133395.3611,134447.7601,135321.6922
Romania,ROM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11181.23882,9821.774456,9042.000256,9192.741125,9568.094341,10271.84616,10700.1323,10214.16228,10021.68893,9997.130137,10249.82965,10975.08642,11757.33407,12496.65124,13618.57134,14274.60495,15516.15069,16827.90016,18558.05538,17390.86907,17354.78378,17624.5779,17816.68506,18514.52088,19133.91113,19925.53855
Russian Federation,RUS,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20639.00054,19553.5856,16704.93383,15274.22059,13370.85335,12813.39668,12370.09599,12564.03096,11917.84646,12719.89289,14050.85134,14829.08298,15604.14949,16818.74263,18098.36708,19325.93574,20970.1899,22798.97083,24005.99668,22121.85249,23107.78522,24074.36458,24879.37908,25144.1045,24873.88501,23895.341
Rwanda,RWA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850.3663264,851.0649535,949.1613448,929.31079,485.8201042,666.1933778,728.3245803,777.1418939,781.032181,780.6519925,799.5558661,836.8188177,926.5265194,924.0188623,972.2565762,1018.772551,1085.997702,1137.852024,1229.938177,1271.269278,1328.572145,1397.224691,1483.353966,1516.292645,1584.881421,1655.175355
Samoa,WSM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3649.166623,3538.986215,3500.017136,3607.824421,3483.195859,3685.692225,3924.50141,3928.764167,3996.705895,4065.741648,4325.731538,4600.817056,4772.811589,4957.86525,5154.760241,5335.179098,5405.847614,5710.865291,5730.694525,5417.932811,5405.001876,5674.475341,5653.047593,5500.36933,5523.946701,5574.067711
San Marino,SMR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sao Tome and Principe,STP,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2079.98285,2102.809283,2106.420142,2194.697786,2227.438736,2332.270637,2488.996293,2514.103719,2661.206549,2708.458137,2768.79053,2839.895903,2906.353169,2963.233354,3030.217162,NA
Saudi Arabia,SAU,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35342.61584,37352.22402,37940.08101,36906.32962,36175.5223,35324.87153,35617.85258,35658.98549,35780.08831,34619.16176,35342.16882,34541.61967,33578.4873,35082.79325,37217.75537,38805.74769,39882.31736,41196.84448,43567.30816,43285.21163,44246.82019,47474.04338,48830.04296,48963.4548,49618.87471,50283.97349
Senegal,SEN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.586037,1853.171451,1819.572229,1788.752516,1737.5885,1781.264188,1770.61959,1781.348796,1841.461455,1911.591161,1923.909637,1960.836863,1922.122853,1996.046298,2056.637472,2114.063149,2108.212755,2153.044686,2171.643606,2162.051327,2187.19219,2159.022888,2185.046349,2191.089929,2215.216141,2287.668448
Serbia,SRB,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7167.319022,7348.497697,7898.552741,8121.2661,7160.682605,7740.989871,8141.462302,8728.831153,9133.655294,9983.199103,10568.01291,11129.98281,11833.28271,12521.52908,12180.10559,12300.6457,12571.8955,12504.79547,12888.94974,12712.458,12863.07931
Seychelles,SYC,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14116.40491,14351.28893,15185.46414,15892.68923,15506.84879,15097.194,15608.90136,17272.09496,18360.92166,18340.82816,18453.10977,18018.24135,17692.50152,16831.90967,16411.58615,17803.25563,19086.45369,20968.21668,20064.3024,19764.80709,20365.11893,22556.58257,23812.87849,24804.90721,25207.09668,25667.55405
Sierra Leone,SLE,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372.738117,1399.793322,1138.47509,1164.584015,1152.361269,1065.907848,1085.947162,1019.354349,1028.186144,989.8866539,1026.64597,917.3116975,1105.378928,1150.414247,1168.247954,1170.59958,1194.775722,1255.637154,1292.105003,1322.165963,1362.058705,1414.860083,1591.581225,1875.539338,1919.162045,1496.944168
Singapore,SGP,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34298.03257,35565.03552,36958.56635,40192.84728,43207.38395,44860.33494,46317.89964,48502.09606,45838.81755,48245.68786,51636.218,49783.38201,51408.77757,54486.45183,58946.85453,61889.52558,65297.34174,68339.75464,65956.45738,63610.79114,72017.90691,74910.18253,75777.37994,78046.2374,79550.90077,80191.53931
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36327.2319,NA,NA,NA,NA
Slovak Republic,SVK,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11361.78093,11533.69504,12201.24755,12876.49096,13717.50718,14522.98423,15085.37304,15039.08156,15241.70066,15776.03214,16495.54451,17400.84116,18319.65304,19489.70182,21142.53035,23426.36779,24729.37939,23340.27654,24503.54895,25167.45381,25507.39033,25843.84574,26469.90377,27394.19738
Slovenia,SVN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18244.71952,18898.06934,19891.31918,20589.73192,21660.22988,22493.61157,23120.58474,23977.83177,24644.44214,25700.44481,26682.97322,28102.34476,29885.49916,30823.02484,28163.92163,28388.43181,28513.47483,27680.23414,27350.26775,28156.29706,28941.86586
Solomon Islands,SLB,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1792.577256,1847.394314,2023.668834,2045.221552,2170.845876,2284.059948,2256.636636,2163.131449,2141.783023,2073.927512,1730.523952,1550.345765,1467.579744,1522.846945,1557.355653,1601.674665,1672.280096,1753.262589,1835.36978,1710.017601,1788.294628,1976.4069,2025.149958,2043.321053,2032.485807,2057.555707
Somalia,SOM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Africa,ZAF,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10363.82077,10048.99541,9631.175825,9546.25038,9643.434017,9729.712903,9924.77128,9952.463018,9769.804323,9765.659639,9926.853253,9988.360315,10235.27114,10402.99851,10735.23766,11151.36451,11614.07291,12066.6528,12275.03344,11911.1291,12091.67846,12291.73384,12371.0618,12446.0603,12436.24249,12389.95681
South Sudan,SSD,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3739.025402,3758.330797,3793.962293,3461.751039,1786.526227,1937.59568,1926.052156,1741.098114
Spain,ESP,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24112.2037,24669.8311,24817.04508,24484.81482,25000.98901,25630.34969,26255.09645,27152.1234,28222.39797,29336.62063,30629.76936,31470.12208,31848.47768,32274.68794,32727.14959,33376.97185,34187.36757,34825.20732,34656.52727,33123.28017,32975.67394,32530.09314,31657.14396,31230.00902,31749.72172,32814.45207
Sri Lanka,LKA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3665.580371,3783.682511,3901.023843,4122.209581,4308.33351,4504.555353,4640.806667,4907.615258,5109.750955,5298.726428,5579.618902,5451.891761,5625.543995,5914.744525,6190.09563,6526.903835,6974.484322,7392.478366,7773.44759,7988.079226,8563.638088,9213.775473,9980.510212,10241.694,10642.05628,11047.66697
St. Kitts and Nevis,KNA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14340.85548,13972.53734,14446.5322,15282.68179,15894.45486,16603.07461,17376.56192,18365.81552,18035.30837,18419.46429,19086.53817,19745.35385,19800.34839,18993.78063,19563.61709,21063.93605,21999.60476,22332.67637,22968.8909,21421.397,20478.68153,20571.97012,20072.87648,20986.48604,22172.64287,22934.46049
St. Lucia,LCA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8012.331395,8110.736047,8571.695254,8690.721189,8712.899577,8890.546205,9251.242496,9163.584607,9613.835958,9713.226888,10021.37227,9593.828923,9504.250789,9863.522059,10563.15803,10356.79144,11058.03903,10963.92083,11101.63844,10895.66057,10575.74331,10538.22528,10333.99356,10267.99395,10239.56109,10343.56425
St. Martin (French part),MAF,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5576.850943,5624.39004,5972.537516,6220.901831,6141.463272,6618.92463,6706.847812,6946.927381,7236.246941,7435.447076,7555.937205,7678.552267,8151.9373,8762.276249,9108.891558,9319.554115,10018.93324,9844.179181,10495.72147,10266.94537,9915.914356,9871.648577,10008.56686,10176.36231,10240.09075,10379.08651
Sudan,SDN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1753.260714,1828.943379,1888.538463,1912.071152,1870.721038,1922.780351,1977.176679,2124.1573,2154.088102,2159.493607,2232.638495,2311.280061,2390.972697,2503.654297,2527.752774,2640.54289,2824.237625,3060.708604,3206.945896,3219.386605,3240.831521,3478.252239,3803.534338,3847.16746,3882.245273,3927.488294
Suriname,SUR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10583.6206,10674.34727,10464.12034,9539.920287,9683.866015,9624.256896,9578.826126,9954.612096,9947.840022,9725.825499,9615.757467,9981.751717,10366.83591,10959.02326,11932.50483,12409.75886,12783.82038,13303.14679,13698.37645,13949.72392,14510.06756,15119.74355,15433.83383,15725.56958,15872.61477,15970.34328
Swaziland,SWZ,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6315.677537,6249.244502,6303.794104,6371.341816,6399.930364,6575.035917,6681.474195,6736.51364,6764.557571,6834.894143,6853.433508,6861.5097,6935.50665,7053.365966,7213.128512,7324.794634,7474.928696,7623.320162,7676.436902,7641.420624,7642.098681,7620.196604,7728.28574,7835.6689,7910.835052,7930.358126
Sweden,SWE,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30901.21875,30339.58441,29812.69798,29027.78675,30000.35352,31044.34074,31465.43456,32359.549,33708.60218,35208.2059,36816.25018,37291.58779,37941.18147,38702.08353,40215.73904,41184.10845,42873.03838,44005.30803,43420.5956,40820.15164,42897.5649,43709.21145,43262.83371,43430.24498,43976.28597,45296.45618
Switzerland,CHE,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46599.70743,45599.44945,45079.74383,44614.78121,44822.54618,44738.12258,44808.71135,45734.407,46941.49383,47485.90655,49083.14763,49479.09972,49176.63329,48837.39642,49881.73708,51069.09704,52786.0852,54482.52539,55019.67313,53179.32791,54182.85272,54550.68937,54581.53725,54911.92678,55270.9808,55111.97693
Syrian Arab Republic,SYR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,TJK,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3635.338692,3302.256206,2299.752197,1890.557593,1465.479086,1265.62317,1040.25562,1044.654014,1086.201963,1111.268825,1185.600638,1284.876676,1397.842741,1521.595665,1644.646766,1718.989988,1801.230826,1900.847871,2007.175724,2038.242264,2122.989556,2229.445742,2343.165165,2460.418483,2567.037718,2616.191272
